Date,High,Low,Open,Close,Volume,Adj Close
2010-01-04,388.8187561035156,375.9797058105469,379.3353576660156,387.943359375,411250.0,324.330078125
2010-01-05,395.8704833984375,388.13787841796875,388.96466064453125,394.751953125,514573.0,330.02227783203125
2010-01-06,400.4419860839844,387.50567626953125,394.8978271484375,396.697265625,394475.0,331.6485595703125
2010-01-07,400.7337646484375,394.0710754394531,395.67596435546875,399.9556579589844,407100.0,334.3726806640625
2010-01-08,401.7064208984375,390.7640686035156,400.7337646484375,394.46014404296875,163401.0,329.7783203125
2010-01-11,398.7884521484375,390.2777404785156,390.2777404785156,395.4814453125,116520.0,330.63214111328125
2010-01-12,399.6638488769531,387.26251220703125,395.3841552734375,387.89471435546875,257369.0,324.2894592285156
2010-01-13,390.81268310546875,380.94024658203125,383.12872314453125,384.10137939453125,467568.0,321.1181335449219
2010-01-14,389.69415283203125,380.0162353515625,386.1439514160156,382.3505859375,569723.0,319.6544189453125
2010-01-15,385.1226501464844,373.49945068359375,384.1986389160156,374.61798095703125,765441.0,313.1897888183594
2010-01-18,383.2259826660156,369.7060852050781,371.55413818359375,381.2320556640625,553287.0,318.7193298339844
2010-01-19,389.0619201660156,381.8642578125,381.8642578125,385.07403564453125,265820.0,321.9313049316406
2010-01-20,393.4388732910156,386.04669189453125,386.04669189453125,391.4935607910156,478779.0,327.29815673828125
2010-01-21,391.8825988769531,382.5451354980469,389.0619201660156,385.3658142089844,299789.0,322.1752624511719
2010-01-22,388.5755920410156,373.49945068359375,379.9189453125,379.5299072265625,528258.0,317.2962646484375
2010-01-25,383.2259826660156,374.86114501953125,375.0556945800781,379.3840026855469,352663.0,317.1742858886719
2010-01-27,383.7609558105469,355.11627197265625,377.3900451660156,362.119384765625,559100.0,302.7406311035156
2010-01-28,372.42950439453125,356.08892822265625,364.74554443359375,362.7029724121094,1435041.0,303.22857666015625
2010-01-29,388.0406188964844,349.961181640625,363.77288818359375,379.72442626953125,1413428.0,317.4588623046875
2010-02-01,394.9951171875,375.2988586425781,378.3627014160156,393.3415832519531,574669.0,328.8431701660156
2010-02-02,400.7337646484375,389.5482482910156,392.9525451660156,392.806640625,757356.0,328.3959655761719
2010-02-03,398.3021240234375,389.2564392089844,398.3021240234375,390.6667785644531,343711.0,326.6069641113281
2010-02-04,390.0345764160156,380.7943420410156,388.0892639160156,382.88555908203125,293349.0,320.10162353515625
2010-02-05,377.8277587890625,367.7607727050781,374.5207214355469,370.7760009765625,237268.0,309.9777526855469
2010-02-08,380.7457275390625,368.5389099121094,370.58148193359375,378.02227783203125,328800.0,316.0358581542969
2010-02-09,379.3353576660156,374.37481689453125,374.8125305175781,376.8551025390625,217291.0,315.06005859375
2010-02-10,382.2533264160156,369.9006042480469,382.2533264160156,371.7486572265625,303357.0,310.79095458984375
2010-02-11,376.4173889160156,371.79730224609375,375.4447326660156,374.37481689453125,189544.0,312.9864807128906
2010-02-15,381.66973876953125,369.7060852050781,379.3353576660156,371.6027526855469,144894.0,310.6689758300781
2010-02-16,378.1681823730469,363.28656005859375,371.55413818359375,375.1529541015625,292197.0,313.6369934082031
2010-02-17,380.21075439453125,369.2197570800781,377.29278564453125,371.8459167480469,297930.0,310.87225341796875
2010-02-18,375.4447326660156,366.8853759765625,375.2502136230469,368.63616943359375,259589.0,308.1888732910156
2010-02-19,375.2015686035156,362.9461364746094,366.69085693359375,369.7060852050781,290918.0,309.08331298828125
2010-02-22,377.3900451660156,366.9826354980469,377.29278564453125,372.3808898925781,211473.0,311.3194885253906
2010-02-23,373.01312255859375,366.7881164550781,369.60882568359375,368.87933349609375,149484.0,308.39208984375
2010-02-24,373.9371337890625,365.0859680175781,367.7121276855469,371.1650695800781,447857.0,310.3030700683594
2010-02-25,382.0588073730469,369.12249755859375,371.55413818359375,371.1650695800781,316246.0,310.3030700683594
2010-02-26,386.0953063964844,372.52679443359375,373.01312255859375,382.2533264160156,382978.0,319.5731201171875
2010-03-02,398.3021240234375,381.2806701660156,381.2806701660156,393.9252014160156,565323.0,329.3310546875
2010-03-03,407.5423583984375,394.8978271484375,398.6425476074219,404.3812255859375,663172.0,338.07257080078125
2010-03-04,420.6731872558594,402.8249816894531,403.6517333984375,419.06829833984375,991192.0,350.3513488769531
2010-03-05,429.8647766113281,416.2962341308594,420.28411865234375,418.0470275878906,842732.0,349.49749755859375
2010-03-08,426.8009033203125,412.9405822753906,426.8009033203125,418.873779296875,622619.0,350.1886901855469
2010-03-09,418.2415466308594,410.5089416503906,417.2688903808594,411.5302429199219,382006.0,344.0493469238281
2010-03-10,416.198974609375,404.7216491699219,411.4329833984375,406.03472900390625,588136.0,339.4549255371094
2010-03-11,410.849365234375,397.18359375,410.849365234375,398.8857116699219,578554.0,333.4781494140625
2010-03-12,405.9861145019531,396.8431396484375,401.6091613769531,397.669921875,237231.0,332.4617614746094
2010-03-15,398.3021240234375,387.16522216796875,397.8157958984375,388.86737060546875,310377.0,325.10260009765625
2010-03-16,392.8552551269531,387.2138671875,391.3962707519531,389.3050842285156,337994.0,325.46856689453125
2010-03-17,393.6820373535156,384.1986389160156,390.9099426269531,387.0679626464844,264961.0,323.5982666015625
2010-03-18,395.7732238769531,384.5390625,387.1166076660156,393.5847473144531,593230.0,329.0464782714844
2010-03-19,400.4419860839844,391.4935607910156,398.3021240234375,396.5999755859375,866877.0,331.5672912597656
2010-03-22,396.64862060546875,385.3658142089844,391.9798889160156,388.0406188964844,516870.0,324.41143798828125
2010-03-23,391.833984375,382.7396545410156,390.0345764160156,389.4996032714844,438999.0,325.63116455078125
2010-03-25,403.45721435546875,384.7822265625,388.8187561035156,396.8431396484375,718677.0,331.7705078125
2010-03-26,406.5697021484375,399.2747802734375,399.2747802734375,402.0468444824219,381459.0,336.1209716796875
2010-03-29,409.3904113769531,397.0376892089844,405.30523681640625,399.80975341796875,397896.0,334.25067138671875
2010-03-30,408.3204650878906,400.2474365234375,403.6517333984375,401.7064208984375,278470.0,335.8363952636719
2010-03-31,410.3630676269531,397.13494873046875,410.3630676269531,398.9830017089844,269729.0,333.55950927734375
2010-04-01,404.6243896484375,396.8431396484375,396.8431396484375,401.75506591796875,240560.0,335.8770446777344
