Date,High,Low,Open,Close,Volume,Adj Close
2010-01-04,1780.0,1650.0,1780.0,1654.449951171875,1905.0,1279.4124755859375
2010-01-05,1691.4000244140625,1650.0,1679.9000244140625,1650.1500244140625,2207.0,1276.08740234375
2010-01-06,1656.050048828125,1604.949951171875,1651.0,1621.699951171875,1615.0,1254.0867919921875
2010-01-07,1675.0,1606.6500244140625,1622.5,1634.4000244140625,1124.0,1263.9078369140625
2010-01-08,1630.0,1575.0,1614.0,1584.699951171875,2646.0,1225.4737548828125
2010-01-11,1645.0,1516.5999755859375,1517.0,1622.5,1416.0,1254.7049560546875
2010-01-12,1665.0,1523.0,1665.0,1577.949951171875,1158.0,1220.2540283203125
2010-01-13,1730.0,1578.199951171875,1730.0,1598.800048828125,1280.0,1236.377685546875
2010-01-14,1644.0,1590.9000244140625,1600.0,1611.4000244140625,583.0,1246.121337890625
2010-01-15,1630.0,1576.4000244140625,1600.0,1626.050048828125,667.0,1257.450439453125
2010-01-18,1640.0,1595.9000244140625,1640.0,1601.6500244140625,951.0,1238.5816650390625
2010-01-19,1699.1500244140625,1586.0,1639.0,1636.5,3147.0,1265.53125
2010-01-20,1700.0,1605.8499755859375,1632.9000244140625,1640.6500244140625,2360.0,1268.7408447265625
2010-01-21,1660.0,1620.0,1635.0999755859375,1627.25,1015.0,1258.37841796875
2010-01-22,1647.800048828125,1575.0,1575.050048828125,1632.8499755859375,1775.0,1262.708740234375
2010-01-25,1640.0,1589.0,1589.0,1616.4000244140625,5561.0,1249.9879150390625
2010-01-27,1629.800048828125,1585.4000244140625,1590.0,1599.050048828125,1145.0,1236.5709228515625
2010-01-28,1609.0,1553.949951171875,1590.0,1588.25,859.0,1228.218994140625
2010-01-29,1584.0,1535.0,1568.0,1550.5999755859375,1056.0,1199.103759765625
2010-02-01,1604.0,1435.9000244140625,1553.1500244140625,1589.050048828125,2410.0,1228.837890625
2010-02-02,1600.0,1560.0,1599.9000244140625,1569.3499755859375,571.0,1213.6036376953125
2010-02-03,1619.800048828125,1560.0,1575.550048828125,1592.050048828125,3523.0,1231.15771484375
2010-02-04,1628.0,1569.0,1569.550048828125,1601.800048828125,530.0,1238.6978759765625
2010-02-05,1625.0,1523.550048828125,1599.0,1552.300048828125,1102.0,1200.4188232421875
2010-02-08,1620.0,1567.0,1609.0,1618.300048828125,845.0,1251.4573974609375
2010-02-09,1644.0,1577.25,1577.25,1639.050048828125,4386.0,1267.5035400390625
2010-02-10,1700.0,1604.25,1700.0,1624.25,1315.0,1256.058349609375
2010-02-11,1640.0,1553.0,1556.0,1608.800048828125,1027.0,1244.11083984375
2010-02-15,1660.0,1594.0,1594.0,1653.1500244140625,3794.0,1278.407470703125
2010-02-16,1669.9000244140625,1649.949951171875,1650.0,1652.75,511.0,1278.0980224609375
2010-02-17,1689.949951171875,1649.949951171875,1653.199951171875,1653.8499755859375,1321.0,1278.948486328125
2010-02-18,1679.9000244140625,1649.949951171875,1663.0,1650.6500244140625,579.0,1276.4739990234375
2010-02-19,1690.0,1620.0999755859375,1674.0,1630.0,798.0,1260.5052490234375
2010-02-22,1666.0,1650.0999755859375,1666.0,1657.199951171875,1956.0,1281.5389404296875
2010-02-23,1668.0,1631.0,1631.0,1655.300048828125,1908.0,1280.06982421875
2010-02-24,1662.0,1640.0,1652.6500244140625,1648.3499755859375,3753.0,1274.695556640625
2010-02-25,1640.0,1592.0999755859375,1592.0999755859375,1626.300048828125,24995.0,1257.6436767578125
2010-02-26,1629.949951171875,1610.0,1611.050048828125,1615.0,944.0,1248.9051513671875
2010-03-02,1640.0,1615.0,1615.0,1637.5,443.0,1266.3048095703125
2010-03-03,1648.5,1608.5999755859375,1608.5999755859375,1647.5,1411.0,1274.0382080078125
2010-03-04,1676.0,1627.199951171875,1627.199951171875,1665.050048828125,866.0,1287.60986328125
2010-03-05,1669.300048828125,1645.0,1652.0,1660.550048828125,1005.0,1284.1298828125
2010-03-08,1679.0,1645.0,1679.0,1650.199951171875,592.0,1276.1259765625
2010-03-09,1663.199951171875,1640.550048828125,1640.550048828125,1651.050048828125,4302.0,1276.7833251953125
2010-03-10,1683.5,1650.25,1650.25,1670.75,620.0,1292.017822265625
2010-03-11,1689.9000244140625,1556.5999755859375,1556.5999755859375,1665.3499755859375,1515.0,1287.841796875
2010-03-12,1690.0,1665.050048828125,1689.949951171875,1673.699951171875,602.0,1294.298828125
2010-03-15,1690.0,1671.0,1685.0,1676.550048828125,3060.0,1296.5029296875
2010-03-16,1689.0,1651.6500244140625,1672.0,1671.949951171875,893.0,1292.9456787109375
2010-03-17,1690.0,1660.0,1680.0,1674.199951171875,1709.0,1294.685546875
2010-03-18,1884.4000244140625,1590.5,1590.5,1775.4000244140625,16847.0,1372.9453125
2010-03-19,1825.0,1725.0999755859375,1799.9000244140625,1751.699951171875,2299.0,1354.617431640625
2010-03-22,1887.0,1713.0,1713.0,1831.3499755859375,24748.0,1416.2120361328125
2010-03-23,1884.800048828125,1710.5,1840.0,1772.9000244140625,7788.0,1371.01171875
2010-03-25,1805.0,1746.050048828125,1746.050048828125,1796.800048828125,2972.0,1389.4940185546875
2010-03-26,1809.0,1707.0,1707.0,1799.5999755859375,6152.0,1391.6595458984375
2010-03-29,1809.949951171875,1733.0,1733.0,1800.5,2416.0,1392.355224609375
2010-03-30,1859.0,1795.0,1795.0,1800.550048828125,11060.0,1392.39404296875
