Date,High,Low,Open,Close,Volume,Adj Close
2010-01-04,48.099998474121094,47.07500076293945,47.5,47.724998474121094,696192.0,31.803842544555664
2010-01-05,48.29999923706055,45.599998474121094,48.29999923706055,45.849998474121094,1621560.0,30.55435562133789
2010-01-06,47.25,45.900001525878906,46.0,46.150001525878906,1687248.0,30.75426483154297
2010-01-07,46.474998474121094,43.849998474121094,46.349998474121094,44.125,1813112.0,29.40481185913086
2010-01-08,46.5,44.20000076293945,44.474998474121094,45.349998474121094,2269842.0,30.221139907836914
2010-01-11,47.5,46.025001525878906,46.125,46.75,1189622.0,31.154102325439453
2010-01-12,47.900001525878906,45.82500076293945,47.17499923706055,46.349998474121094,1968880.0,30.887540817260742
2010-01-13,47.400001525878906,45.099998474121094,46.099998474121094,46.95000076293945,814142.0,31.28738784790039
2010-01-14,48.5,46.57500076293945,47.5,47.025001525878906,1445514.0,31.33736228942871
2010-01-15,47.42499923706055,46.25,47.400001525878906,46.45000076293945,1017106.0,30.954185485839844
2010-01-18,46.95000076293945,46.25,46.25,46.599998474121094,503766.0,31.05414390563965
2010-01-19,48.375,47.0,47.0,47.20000076293945,1874440.0,31.4539737701416
2010-01-20,48.20000076293945,46.224998474121094,47.5,46.474998474121094,598554.0,30.970844268798828
2010-01-21,46.75,44.0,46.75,45.29999923706055,596052.0,30.187828063964844
2010-01-22,48.125,42.54999923706055,44.900001525878906,47.275001525878906,1312550.0,31.50396728515625
2010-01-25,47.5,45.599998474121094,47.45000076293945,46.025001525878906,556316.0,30.67096710205078
2010-01-27,46.45000076293945,42.57500076293945,46.04999923706055,42.849998474121094,609688.0,28.55514907836914
2010-01-28,44.349998474121094,41.599998474121094,44.25,42.57500076293945,472052.0,28.37189483642578
2010-01-29,42.0,37.57500076293945,42.0,40.82500076293945,1195686.0,27.20570182800293
2010-02-01,41.625,39.92499923706055,41.54999923706055,40.349998474121094,694148.0,26.88916015625
2010-02-02,41.70000076293945,40.0,40.5,40.20000076293945,800882.0,26.78920555114746
2010-02-03,41.25,39.875,40.70000076293945,40.375,564206.0,26.905820846557617
2010-02-04,40.900001525878906,38.775001525878906,40.5,38.974998474121094,585542.0,25.972862243652344
